,p0,p1,p2,p3,p4,trips0,trips1,trips2,trips3,trips4,date,hour,doc_id
458,0.0,0.0,0.16467254716019336,0.0,0.8325174568962956,0.0,0.0,50.06045433669878,0.0,253.08530689647387,2013-10-20,2,458
459,0.0,0.0,0.46128820955631206,0.0,0.5330556941225908,0.0,0.0,68.7319432238905,0.0,79.42529842426603,2013-10-20,3,459
460,0.0,0.22368814867307837,0.5334031373678173,0.16092087835341742,0.07881778418159273,0.0,21.026685975269366,50.139894912574825,15.126562565221239,7.408871713069717,2013-10-20,4,460
461,0.0,0.3788936607461614,0.6118824721404211,0.0,0.0,0.0,37.51047241386998,60.57636474190169,0.0,0.0,2013-10-20,5,461
462,0.0,0.6042498116320916,0.3868505414161599,0.0,0.0,0.0,62.23773059810543,39.84560576586447,0.0,0.0,2013-10-20,6,462
463,0.0,0.35398164204918825,0.5274182208433258,0.06147219094229362,0.05495084707009584,0.0,45.66363182434529,68.03695048878903,7.929912631555877,7.088659272042364,2013-10-20,7,463
464,0.0,0.17578911017957274,0.8178857991282367,0.0,0.0,0.0,25.137842755678903,116.95766927533785,0.0,0.0,2013-10-20,8,464
465,0.0,0.18331247235572404,0.48243276530976015,0.3309730724775266,0.0,0.0,31.896370189895983,83.94330116389827,57.58931461108963,0.0,2013-10-20,9,465
466,0.0,0.052095844421204775,0.4982124745479609,0.44672199419305453,0.0,0.0,10.419168884240955,99.64249490959219,89.3443988386109,0.0,2013-10-20,10,466
467,0.0,0.06388408991226324,0.35074783498092144,0.582383435053063,0.0,0.0,13.41565888157528,73.6570453459935,122.30052136114323,0.0,2013-10-20,11,467
468,0.0,0.08879411066474562,0.31115757105945374,0.597011824666739,0.0,0.0,18.82435146092607,65.9654050646042,126.56650682934865,0.0,2013-10-20,12,468
469,0.12794228935818358,0.0,0.0,0.866325214819128,0.0,22.38990063768213,0.0,0.0,151.6069125933474,0.0,2013-10-20,13,469
470,0.0,0.03340415013155477,0.21825284685565,0.7450233451626052,0.0,0.0,6.547213425784735,42.777557983707396,146.0245756518706,0.0,2013-10-20,14,470
471,0.0,0.0393779003205442,0.32478707874149954,0.6321099057658501,0.0,0.0,7.048644157377412,58.136887094728415,113.14767313208718,0.0,2013-10-20,15,471
472,0.0,0.0,0.0,0.9936816346745327,0.0,0.0,0.0,0.0,190.78687385751027,0.0,2013-10-20,16,472
473,0.24017946251279002,0.0,0.0,0.6681064381973845,0.08892837940392859,52.59930229030101,0.0,0.0,146.3153099652272,19.47531508946036,2013-10-20,17,473
474,0.0,0.0,0.0,0.9944518163155416,0.0,0.0,0.0,0.0,236.6795322830989,0.0,2013-10-20,18,474
475,0.0,0.0,0.0,0.8846634077360344,0.11167111562168966,0.0,0.0,0.0,240.62844690420135,30.374543449099587,2013-10-20,19,475
476,0.0,0.0,0.0,0.8728569571512355,0.12365836775932902,0.0,0.0,0.0,237.41709234513604,33.63507603053749,2013-10-20,20,476
477,0.027071633377618594,0.04061698248092864,0.0,0.6107790297874083,0.32023425607821593,6.6596218108941745,9.991777690308446,0.0,150.25164132770243,78.77762699524112,2013-10-20,21,477
478,0.0,0.0,0.0,0.396724698217345,0.5997731933038262,0.0,0.0,0.0,106.71894382046581,161.33898899872923,2013-10-20,22,478
479,0.17224371336819896,0.0,0.44030277130854245,0.1869476852078719,0.19927559070252188,38.92707922121296,0.0,99.50842631573059,42.250176856979046,45.03628349876995,2013-10-20,23,479
480,0.0,0.0,0.17686794883860552,0.0,0.81639294672955,0.0,0.0,22.81596540018011,0.0,105.31469012811195,2013-10-21,0,480
481,0.0,0.0,0.21666138451716735,0.0,0.7760626327306658,0.0,0.0,25.999366142060083,0.0,93.1275159276799,2013-10-21,1,481
482,0.0,0.0,0.07869490377376853,0.0,0.9118049543050737,0.0,0.0,7.082541339639167,0.0,82.06244588745663,2013-10-21,2,482
483,0.0,0.1022500674656817,0.0,0.0,0.8749796553462562,0.0,4.090002698627268,0.0,0.0,34.99918621385025,2013-10-21,3,483
484,0.0,0.9851828315185579,0.0,0.0,0.0,0.0,76.84426085844751,0.0,0.0,0.0,2013-10-21,4,484
485,0.0,0.9317536167033635,0.0,0.058196447509011914,0.0,0.0,83.85782550330272,0.0,5.237680275811072,0.0,2013-10-21,5,485
486,0.0,0.9536039987448052,0.0,0.0,0.03897279828022516,0.0,124.92212383556948,0.0,0.0,5.105436574709496,2013-10-21,6,486
487,0.0,0.6955767980692406,0.0,0.15762041262584436,0.14312580177957765,0.0,116.16132527756318,0.0,26.32260890851601,23.902008897189468,2013-10-21,7,487
488,0.0,0.5257314451074315,0.0,0.4698534261149768,0.0,0.0,117.23811225895723,0.0,104.77731402363983,0.0,2013-10-21,8,488
489,0.0,0.30960768378225556,0.0,0.6865966996820771,0.0,0.0,73.37702105639457,0.0,162.72341782465227,0.0,2013-10-21,9,489
490,0.0,0.3507206626845845,0.0,0.6450073584851507,0.0,0.0,76.10638380255484,0.0,139.9665967912777,0.0,2013-10-21,10,490
491,0.0,0.1248208670851042,0.0,0.8710465280645328,0.0,0.0,28.20951596123355,0.0,196.8565153425844,0.0,2013-10-21,11,491
492,0.0,0.16025132361563008,0.0,0.8343748589371064,0.0,0.0,31.088756781432235,0.0,161.86872263379863,0.0,2013-10-21,12,492
493,0.0,0.14529484239124263,0.0,0.8491742117049998,0.0,0.0,25.42659741846746,0.0,148.60548704837498,0.0,2013-10-21,13,493
494,0.0,0.0,0.0,0.8969592714796254,0.0971551029231076,0.0,0.0,0.0,152.48307615153632,16.516367496928293,2013-10-21,14,494
