,p0,p1,p2,p3,p4,trips0,trips1,trips2,trips3,trips4,date,hour,doc_id
467,0.0,0.0,0.056067675593112855,0.9399088191270755,0.0,0.0,0.0,116.90110361164031,1959.7098878799522,0.0,2013-10-21,11,467
468,0.0,0.0,0.2106577349959619,0.7859447995426366,0.0,0.0,0.0,456.07399626625755,1701.5704910098084,0.0,2013-10-21,12,468
469,0.0,0.0,0.10191656244731591,0.8947030914634774,0.0,0.0,0.0,231.962096130091,2036.3442361708744,0.0,2013-10-21,13,469
470,0.0,0.20871888628160346,0.05537495337725777,0.7336972481086854,0.0,0.0,485.89756726357285,128.91289146225608,1708.0471935970197,0.0,2013-10-21,14,470
471,0.0,0.3431294120182518,0.09503708037425634,0.5597433362390783,0.0,0.0,785.0800946977602,217.4448398962985,1280.6927533150113,0.0,2013-10-21,15,471
472,0.0,0.3582199783567436,0.13335195075093148,0.5062341378586726,0.0,0.0,687.0659184882342,255.7690415402866,970.9570764129339,0.0,2013-10-21,16,472
473,0.0,0.6535611286936354,0.027194027719000154,0.3174673700902913,0.0,0.0,1511.6868906683785,62.89978611404736,734.3020270188438,0.0,2013-10-21,17,473
474,0.0,0.0,0.4166677110818119,0.5808875189006991,0.0,0.0,0.0,1233.753092513245,1720.0079434649701,0.0,2013-10-21,18,474
475,0.0,0.0,0.7627542421255794,0.23492669572532535,0.0,0.0,0.0,2253.938785481087,694.2083858683364,0.0,2013-10-21,19,475
476,0.21313158850937905,0.0,0.6911587027316962,0.09398153566855127,0.0,580.5704470995486,0.0,1882.7163062411405,256.0057031611337,0.0,2013-10-21,20,476
477,0.0,0.2192968095628746,0.7137305833203677,0.0,0.06515399621860025,0.0,518.1983609970727,1686.5453683860287,0.0,153.9588930645524,2013-10-21,21,477
478,0.0,0.17656315322341143,0.6445916597563497,0.0,0.17726595391833988,0.0,380.67015834967503,1389.7396184346899,0.0,382.18539664794076,2013-10-21,22,478
479,0.0,0.0,0.8155906201666723,0.0,0.18159309048558447,0.0,0.0,1280.4772736616756,0.0,285.10115206236765,2013-10-21,23,479
480,0.18831695958446573,0.0,0.28404783759310787,0.0,0.5261670324697932,413.16740932831783,0.0,623.2009556792786,0.0,1154.4104692387264,2013-10-11,0,480
481,0.0,0.0,0.0,0.02572901626857324,0.9696552966436822,0.0,0.0,0.0,34.837088027648164,1312.9132716555457,2013-10-11,1,481
482,0.0,0.0,0.0,0.0,0.9941059046969842,0.0,0.0,0.0,0.0,862.8839252769823,2013-10-11,2,482
483,0.0,0.0,0.0,0.020497794801514944,0.973311031510044,0.0,0.0,0.0,12.72913057174078,604.4261505677373,2013-10-11,3,483
484,0.2510050034182859,0.0,0.0,0.303120596010473,0.441051587784905,130.52260177750867,0.0,0.0,157.62270992544595,229.3468256481506,2013-10-11,4,484
485,0.0,0.2065965003963332,0.0,0.5719867786554615,0.21719628836885016,0.0,112.18189971520893,0.0,310.5888208099156,117.93758458428563,2013-10-11,5,485
486,0.0,0.0,0.0,0.9878822781309642,0.0,0.0,0.0,0.0,1227.9376717167884,0.0,2013-10-11,6,486
487,0.0,0.0,0.0,0.9956474093124845,0.0,0.0,0.0,0.0,2201.376421989903,0.0,2013-10-11,7,487
488,0.07218515527314474,0.0,0.0,0.9251263583636016,0.0,198.7257324669675,0.0,0.0,2546.872864574995,0.0,2013-10-11,8,488
489,0.0,0.0,0.0,0.995991548451235,0.0,0.0,0.0,0.0,2506.9107274517587,0.0,2013-10-11,9,489
