orig,dest,pair,prob,topic
15131,14976,"(15131,14976)",0.0011448221560222992,2
14669,14975,"(14669,14975)",0.00113017650797684,2
15285,15439,"(15285,15439)",0.0011208431617039298,2
14975,14971,"(14975,14971)",0.0011181716305978646,2
15128,14823,"(15128,14823)",0.0011135233605468551,2
14671,14669,"(14671,14669)",0.0011122116044541427,2
15131,14975,"(15131,14975)",0.0011055653274731226,2
14513,14668,"(14513,14668)",0.0011006158010633494,2
14513,1467,"(14513,1467)",0.0010996712127489515,2
14974,14971,"(14974,14971)",0.0010990373271273343,2
14822,14971,"(14822,14971)",0.0010967056039236126,2
14669,14667,"(14669,14667)",0.0010950572995006857,2
15285,14976,"(15285,14976)",0.0010858326884442776,2
14824,14667,"(14824,14667)",0.0010756404282857858,2
15131,1467,"(15131,1467)",0.0010689994833701897,2
14822,1467,"(14822,1467)",0.0010657787711904978,2
14822,14976,"(14822,14976)",0.0010621838694141307,2
14978,14515,"(14978,14515)",0.0010553132389086368,2
14977,1467,"(14977,1467)",0.0010488722971755304,2
14978,15283,"(14978,15283)",0.0010444978939228187,2
14668,1467,"(14668,1467)",0.0010387367070463025,2
14978,14977,"(14978,14977)",0.00103855025213995,2
1513,14977,"(1513,14977)",0.0010383983184835818,2
14979,14669,"(14979,14669)",0.0010348462859755571,2
15285,15131,"(15285,15131)",0.0010347827189425005,2
1467,14976,"(1467,14976)",0.001029547780561378,2
14824,14978,"(14824,14978)",0.0010264123102008778,2
14978,14976,"(14978,14976)",0.0010245319015917181,2
14513,14514,"(14513,14514)",0.00102359595900285,2
14824,15283,"(14824,15283)",0.0010205368597038915,2
14975,14975,"(14975,14975)",0.0010164406648268736,2
14977,15285,"(14977,15285)",0.0010118956676485168,2
1467,14978,"(1467,14978)",0.0010065450341672744,2
14971,14971,"(14971,14971)",0.0010032042545044337,2
14669,1513,"(14669,1513)",0.0010027913025282783,2
14978,14979,"(14978,14979)",0.0010019130045733507,2
15128,14971,"(15128,14971)",0.0010010618913207016,2
14824,14362,"(14824,14362)",0.0009975363112547273,2
14977,14822,"(14977,14822)",0.000991915921602551,2
14824,14821,"(14824,14821)",0.0009892250637238797,2
15131,14978,"(15131,14978)",0.0009829207424910526,2
14671,14515,"(14671,14515)",0.0009821246851124533,2
14821,14823,"(14821,14823)",0.0009788991099353864,2
15283,15283,"(15283,15283)",0.0009732777379545064,2
14976,14669,"(14976,14669)",0.0009659196285057406,2
14514,14513,"(14514,14513)",0.0009605162533832072,2
14669,15131,"(14669,15131)",0.0009595529523020955,2
1467,14825,"(1467,14825)",0.0009593331340790742,2
14823,14671,"(14823,14671)",0.0009499235725076772,2
14821,14669,"(14821,14669)",0.0009489644040825105,2
14669,14821,"(14669,14821)",0.0009485884478907121,2
15439,14823,"(15439,14823)",0.000947925121503405,2
14823,15129,"(14823,15129)",0.0009447446898645694,2
1467,14822,"(1467,14822)",0.0009413692934602803,2
15131,14977,"(15131,14977)",0.0009343558549205908,2
15131,15128,"(15131,15128)",0.0009320831221242773,2
14977,14971,"(14977,14971)",0.0009272377046714331,2
14821,14513,"(14821,14513)",0.0009262940821652141,2
14823,15438,"(14823,15438)",0.0009221799484239249,2
1467,14975,"(1467,14975)",0.0009145999931587541,2
15439,15285,"(15439,15285)",0.0009079431690691181,2
14978,15131,"(14978,15131)",0.0008853767432174125,2
14975,14823,"(14975,14823)",0.0008844431120961699,2
14978,15129,"(14978,15129)",0.0008839283780357681,2
14669,14979,"(14669,14979)",0.0008829510333237798,2
14978,14975,"(14978,14975)",0.0008768937233324556,2
14822,14822,"(14822,14822)",0.0008764893951684729,2
1513,15128,"(1513,15128)",0.0008727876484998163,2
14976,15128,"(14976,15128)",0.000870188038483635,2
14823,14819,"(14823,14819)",0.0008668612140917029,2
14978,15286,"(14978,15286)",0.0008650565744182254,2
14976,14823,"(14976,14823)",0.0008622786086893217,2
14668,14515,"(14668,14515)",0.0008613694827693445,2
14977,14975,"(14977,14975)",0.0008610213739115823,2
1513,14975,"(1513,14975)",0.0008605945634232111,2
14825,14669,"(14825,14669)",0.0008597190570192928,2
14824,15129,"(14824,15129)",0.000855978578650476,2
15131,14669,"(15131,14669)",0.0008520856411516608,2
14513,14671,"(14513,14671)",0.0008510805933757041,2
14516,14513,"(14516,14513)",0.0008504842245684944,2
14822,14975,"(14822,14975)",0.0008406845130396295,2
14668,14976,"(14668,14976)",0.0008305079046902995,2
14513,14821,"(14513,14821)",0.0008231848483738317,2
14669,15285,"(14669,15285)",0.0008181557857738639,2
1513,14976,"(1513,14976)",0.0008177193466474879,2
1513,15131,"(1513,15131)",0.0008144628319927923,2
14825,1467,"(14825,1467)",0.0008120796100052822,2
15128,1513,"(15128,1513)",0.0008105838501831031,2
14669,15128,"(14669,15128)",0.000809145528683569,2
14513,14822,"(14513,14822)",0.0008089429598472427,2
14979,1467,"(14979,1467)",0.0008075334896935823,2
15131,15285,"(15131,15285)",0.0008063061130851462,2
14977,15129,"(14977,15129)",0.0008053741283091866,2
14978,15285,"(14978,15285)",0.000797410961675356,2
14515,14667,"(14515,14667)",0.0007973114266254115,2
15128,14824,"(15128,14824)",0.0007947312799475271,2
1467,15285,"(1467,15285)",0.0007946874763180258,2
14824,15126,"(14824,15126)",0.0007936845379610866,2
14977,14668,"(14977,14668)",0.0007897953575770445,2
14979,14825,"(14979,14825)",0.000789524546762526,2
15439,1513,"(15439,1513)",0.0007863038103417549,2
14513,14976,"(14513,14976)",0.0007822478213546161,2
14513,14971,"(14513,14971)",0.0007796502606675008,2
15131,1513,"(15131,1513)",0.0007748645470848916,2
14823,15286,"(14823,15286)",0.0007746223508963783,2
14822,14668,"(14822,14668)",0.0007742953944410918,2
1467,15131,"(1467,15131)",0.000772647745659477,2
14513,14667,"(14513,14667)",0.0007714887345151374,2
14513,14979,"(14513,14979)",0.0007707373188269191,2
14514,14668,"(14514,14668)",0.0007696655364288791,2
15285,14669,"(15285,14669)",0.000767940667027497,2
14671,14513,"(14671,14513)",0.0007662804702737364,2
14824,15439,"(14824,15439)",0.0007640567677119419,2
14515,14971,"(14515,14971)",0.0007623233683465511,2
14671,14823,"(14671,14823)",0.0007604291814544866,2
14516,14976,"(14516,14976)",0.0007562429218813169,2
14516,14822,"(14516,14822)",0.0007513303337598695,2
14516,14514,"(14516,14514)",0.0007510262771262734,2
14975,14824,"(14975,14824)",0.0007489699417625307,2
14668,1482,"(14668,1482)",0.0007467988897361579,2
1467,14977,"(1467,14977)",0.0007458339920321084,2
14516,1467,"(14516,1467)",0.0007447331666814497,2
14514,14514,"(14514,14514)",0.0007425923001544289,2
15439,14824,"(15439,14824)",0.0007422787828528275,2
14513,14977,"(14513,14977)",0.0007395286756246895,2
14975,15285,"(14975,15285)",0.0007357635367199675,2
14976,14515,"(14976,14515)",0.000734719533248142,2
14977,15131,"(14977,15131)",0.000728211414871229,2
1467,1513,"(1467,1513)",0.0007279790283084816,2
14974,14974,"(14974,14974)",0.0007275551307546485,2
15131,14822,"(15131,14822)",0.0007272652238908203,2
14514,14824,"(14514,14824)",0.0007265270891199395,2
14976,14975,"(14976,14975)",0.0007256752602695131,2
14975,1513,"(14975,1513)",0.0007252816274049226,2
14824,15441,"(14824,15441)",0.0007230708641567951,2
17751,14824,"(17751,14824)",0.0007221323487567929,2
14979,15131,"(14979,15131)",0.0007210554922080631,2
14669,1482,"(14669,1482)",0.0007200095478958179,2
14978,14825,"(14978,14825)",0.0007173046056961781,2
14671,14671,"(14671,14671)",0.0007158080670608695,2
15131,15129,"(15131,15129)",0.0007131409901013337,2
14821,14971,"(14821,14971)",0.0007129390540290629,2
14825,14825,"(14825,14825)",0.0007106721571594175,2
14822,14514,"(14822,14514)",0.0007097403381558867,2
1467,14667,"(1467,14667)",0.0007090361321943699,2
14513,14975,"(14513,14975)",0.0007066621347446686,2
14667,14515,"(14667,14515)",0.0007060687168689004,2
14979,14515,"(14979,14515)",0.0007030891948334724,2
14516,14671,"(14516,14671)",0.000700434740747136,2
14975,14822,"(14975,14822)",0.0006986473459683666,2
1482,14824,"(1482,14824)",0.0006976724712476311,2
14978,14514,"(14978,14514)",0.0006949766950935626,2
14668,14971,"(14668,14971)",0.0006928126549360199,2
14977,1513,"(14977,1513)",0.0006918678405538293,2
15285,14822,"(15285,14822)",0.0006864145143775136,2
14824,1482,"(14824,1482)",0.000684848595641037,2
14976,14971,"(14976,14971)",0.0006832432111204701,2
15283,14824,"(15283,14824)",0.0006831567597414866,2
14514,14516,"(14514,14516)",0.0006780828043705374,2
14824,14826,"(14824,14826)",0.0006779117963180345,2
14669,14671,"(14669,14671)",0.0006742906256266944,2
14977,14978,"(14977,14978)",0.0006729552189910459,2
14823,15132,"(14823,15132)",0.0006707737483772407,2
14823,14973,"(14823,14973)",0.0006688909278805936,2
14515,14671,"(14515,14671)",0.0006677151082454777,2
14819,14823,"(14819,14823)",0.000665397470746166,2
14824,15127,"(14824,15127)",0.000665018867049297,2
15131,14979,"(15131,14979)",0.000664310883085486,2
14668,14516,"(14668,14516)",0.0006632918989325736,2
14979,14978,"(14979,14978)",0.0006572734992113575,2
14514,14515,"(14514,14515)",0.000656159562324108,2
14824,14512,"(14824,14512)",0.0006558228342601454,2
14825,1513,"(14825,1513)",0.0006548925392848275,2
1467,14979,"(1467,14979)",0.0006546529914451994,2
14823,15283,"(14823,15283)",0.0006523097059529401,2
14669,15129,"(14669,15129)",0.0006514287566343328,2
14515,14976,"(14515,14976)",0.0006492042108496472,2
15285,14975,"(15285,14975)",0.000646680494183015,2
15285,1467,"(15285,1467)",0.000644435577747605,2
15283,14823,"(15283,14823)",0.0006435204893681328,2
14978,17752,"(14978,17752)",0.0006414073474626574,2
14975,15131,"(14975,15131)",0.0006412833872415026,2
14825,14979,"(14825,14979)",0.0006402168896943331,2
15128,15285,"(15128,15285)",0.0006359275984070209,2
15285,14978,"(15285,14978)",0.0006328663555603373,2
14979,14977,"(14979,14977)",0.0006325932406125531,2
1482,1482,"(1482,1482)",0.0006295829969724869,2
14667,14667,"(14667,14667)",0.000627015249644691,2
14978,15284,"(14978,15284)",0.0006267684636651693,2
14825,14977,"(14825,14977)",0.0006263637373822015,2
14668,14514,"(14668,14514)",0.000625481862589921,2
14671,17752,"(14671,17752)",0.0006251966891162507,2
15131,1544,"(15131,1544)",0.0006225910065083488,2
14976,14513,"(14976,14513)",0.0006196497641343619,2
14824,15284,"(14824,15284)",0.0006179361179551276,2
14978,14513,"(14978,14513)",0.0006171713507964965,2
14822,14516,"(14822,14516)",0.0006168799092188488,2
14822,14977,"(14822,14977)",0.0006165036377548386,2
14824,14819,"(14824,14819)",0.0006163335567528806,2
14667,14513,"(14667,14513)",0.0006158986025960098,2
15285,15128,"(15285,15128)",0.0006154147163927166,2
14823,14818,"(14823,14818)",0.0006144198626406596,2
15131,14513,"(15131,14513)",0.0006130938030658179,2
14825,14978,"(14825,14978)",0.0006110492561238912,2
15131,15132,"(15131,15132)",0.0006098552477276552,2
14824,16058,"(14824,16058)",0.000609065395407899,2
14976,14977,"(14976,14977)",0.000608708660221766,2
15439,14976,"(15439,14976)",0.0006083379027481562,2
14515,14514,"(14515,14514)",0.0006072215345187411,2
15131,14671,"(15131,14671)",0.0006049137998283433,2
15131,15593,"(15131,15593)",0.0006031990619305395,2
14669,14825,"(14669,14825)",0.0006018783426922623,2
15439,15438,"(15439,15438)",0.0006000294990115303,2
15439,15593,"(15439,15593)",0.0005988537137410871,2
14824,15132,"(14824,15132)",0.0005986060047532499,2
15593,15439,"(15593,15439)",0.0005962138287415984,2
15283,14977,"(15283,14977)",0.0005949030791499436,2
14671,14979,"(14671,14979)",0.0005945847966729485,2
14668,14824,"(14668,14824)",0.0005945008645267875,2
15128,14976,"(15128,14976)",0.0005914806241080038,2
14668,14667,"(14668,14667)",0.0005913922870854995,2
14975,14669,"(14975,14669)",0.0005845030444918846,2
1513,14669,"(1513,14669)",0.000581840521943954,2
14823,15284,"(14823,15284)",0.0005797940821301668,2
14824,15438,"(14824,15438)",0.0005795283510575363,2
14514,14667,"(14514,14667)",0.0005789643510858373,2
14977,14513,"(14977,14513)",0.0005777183453414325,2
15131,15133,"(15131,15133)",0.0005703917671771669,2
14823,14974,"(14823,14974)",0.0005673486554687551,2
14975,1467,"(14975,1467)",0.0005671916766077171,2
15129,15129,"(15129,15129)",0.0005591726837265222,2
14823,14972,"(14823,14972)",0.0005588221318465901,2
14976,15285,"(14976,15285)",0.0005559237867765386,2
14362,14824,"(14362,14824)",0.0005549586540087286,2
14667,14669,"(14667,14669)",0.0005544639611963391,2
14979,14516,"(14979,14516)",0.0005538973509611658,2
1467,14362,"(1467,14362)",0.0005530970863932553,2
14515,14822,"(14515,14822)",0.0005484303797055266,2
15285,14977,"(15285,14977)",0.0005461361377468726,2
15131,14668,"(15131,14668)",0.0005450211884132602,2
14976,14978,"(14976,14978)",0.0005432900610628467,2
14974,14824,"(14974,14824)",0.0005418039413434838,2
15283,15438,"(15283,15438)",0.0005401708481018693,2
14824,15123,"(14824,15123)",0.0005400057083021356,2
14668,14821,"(14668,14821)",0.0005396086277066341,2
15283,15129,"(15283,15129)",0.0005380577069995075,2
14979,1513,"(14979,1513)",0.0005362883030187689,2
15285,15593,"(15285,15593)",0.0005319079962472394,2
14976,15131,"(14976,15131)",0.0005313794784894387,2
14971,14823,"(14971,14823)",0.0005304306863266741,2
14978,15128,"(14978,15128)",0.0005297077129888729,2
14514,1467,"(14514,1467)",0.0005252571568561487,2
14977,14515,"(14977,14515)",0.0005235939699413465,2
14979,14976,"(14979,14976)",0.0005194623714406257,2
1513,15285,"(1513,15285)",0.0005194306714638399,2
14825,15131,"(14825,15131)",0.000519219143680979,2
14977,15128,"(14977,15128)",0.000518999022534733,2
15285,14979,"(15285,14979)",0.0005188465913266803,2
14978,14516,"(14978,14516)",0.0005179695202375266,2
14976,15283,"(14976,15283)",0.0005178025380340488,2
14823,14361,"(14823,14361)",0.000517444478824519,2
15128,14975,"(15128,14975)",0.0005169213132834472,2
17752,14823,"(17752,14823)",0.0005165637512462078,2
15285,15286,"(15285,15286)",0.0005163833596918983,2
14978,14671,"(14978,14671)",0.0005158903013499004,2
14515,14821,"(14515,14821)",0.0005150501316036045,2
14975,15283,"(14975,15283)",0.0005148950000744511,2
15439,14825,"(15439,14825)",0.0005101042871351687,2
14977,15439,"(14977,15439)",0.0005099709733056267,2
14978,14822,"(14978,14822)",0.000509734733448814,2
14821,14514,"(14821,14514)",0.0005095829441067037,2
14513,14825,"(14513,14825)",0.0005095747494045708,2
15285,14668,"(15285,14668)",0.0005058630067065707,2
1513,1467,"(1513,1467)",0.0005046713779115649,2
14822,14979,"(14822,14979)",0.0005044299451686858,2
15283,15131,"(15283,15131)",0.0005036758671592533,2
14825,14822,"(14825,14822)",0.0005011588951410822,2
14819,14971,"(14819,14971)",0.0005005877013312078,2
14822,15285,"(14822,15285)",0.0005005037648593741,2
14976,14668,"(14976,14668)",0.0004989539361819085,2
15439,15131,"(15439,15131)",0.0004952802186105557,2
1467,14361,"(1467,14361)",0.000493400193942853,2
14515,17752,"(14515,17752)",0.0004905152124833925,2
14821,15128,"(14821,15128)",0.0004899929240811805,2
14977,14825,"(14977,14825)",0.0004898422889676994,2
14821,14668,"(14821,14668)",0.000489760031170019,2
15285,1544,"(15285,1544)",0.0004896158308807486,2
14823,14817,"(14823,14817)",0.00048771598230875105,2
14822,15131,"(14822,15131)",0.00048729653710738224,2
14822,14515,"(14822,14515)",0.00048273353829746455,2
15131,14825,"(15131,14825)",0.00048188873395671884,2
14669,14819,"(14669,14819)",0.0004815570599158095,2
14513,15128,"(14513,15128)",0.0004794499214934536,2
14515,14979,"(14515,14979)",0.000479392584419381,2
14822,14667,"(14822,14667)",0.00047907514434456633,2
14822,14821,"(14822,14821)",0.00047835592140748,2
14975,14516,"(14975,14516)",0.0004781756121255957,2
14821,14824,"(14821,14824)",0.00047724190404158627,2
15129,14824,"(15129,14824)",0.0004765935065861111,2
14974,14823,"(14974,14823)",0.0004762978294201577,2
14514,14822,"(14514,14822)",0.000474884478890034,2
14977,14516,"(14977,14516)",0.00047467061498124443,2
1467,15439,"(1467,15439)",0.0004744849738127834,2
14822,15128,"(14822,15128)",0.000473125497193667,2
15128,14822,"(15128,14822)",0.00046981289949497797,2
14821,14977,"(14821,14977)",0.0004684542595304184,2
14513,15131,"(14513,15131)",0.0004673888049979441,2
14667,14823,"(14667,14823)",0.00046611758663028677,2
14977,14979,"(14977,14979)",0.00046535114208790895,2
14978,14971,"(14978,14971)",0.00046379482401821343,2
17752,1467,"(17752,1467)",0.0004635240491095278,2
14975,15128,"(14975,15128)",0.0004619764329485913,2
14516,14971,"(14516,14971)",0.0004613246462905969,2
15283,15128,"(15283,15128)",0.00046127228830217406,2
14825,14976,"(14825,14976)",0.0004596547596905799,2
14825,17752,"(14825,17752)",0.0004595268736354563,2
14821,15131,"(14821,15131)",0.00045940990222983786,2
14977,17752,"(14977,17752)",0.00045610666512708873,2
14975,14667,"(14975,14667)",0.0004556294887857621,2
1482,1467,"(1482,1467)",0.00045531814396151856,2
15439,1544,"(15439,1544)",0.00045470691723037025,2
14973,14973,"(14973,14973)",0.0004524098983097893,2
14821,14973,"(14821,14973)",0.0004522236414761005,2
14667,14971,"(14667,14971)",0.00045182496643008876,2
14978,14821,"(14978,14821)",0.00045028304025131926,2
15132,14823,"(15132,14823)",0.00044977590897515087,2
14976,1513,"(14976,1513)",0.0004492094568937866,2
15285,14513,"(15285,14513)",0.0004488552464354375,2
15128,14977,"(15128,14977)",0.00044826741537804985,2
1467,14826,"(1467,14826)",0.0004453428030515682,2
14821,14515,"(14821,14515)",0.0004448217820033873,2
14825,14513,"(14825,14513)",0.0004445541615971823,2
1544,1544,"(1544,1544)",0.0004433624459426999,2
15131,14515,"(15131,14515)",0.00044251478319329936,2
14671,14668,"(14671,14668)",0.0004422214197675298,2
14979,14668,"(14979,14668)",0.00044031029749067106,2
14671,14514,"(14671,14514)",0.0004402269553283901,2
15131,15286,"(15131,15286)",0.00044010395897190125,2
1513,14822,"(1513,14822)",0.00043980552251297325,2
14669,17752,"(14669,17752)",0.00043973921155713767,2
15129,14823,"(15129,14823)",0.0004380216197211686,2
15439,14977,"(15439,14977)",0.00043762335364473887,2
14514,14971,"(14514,14971)",0.00043754890817329975,2
14819,14513,"(14819,14513)",0.0004365174005373661,2
14671,14977,"(14671,14977)",0.00043482651417524776,2
14976,14822,"(14976,14822)",0.00043055971797596265,2
1513,14979,"(1513,14979)",0.000430280684053736,2
14976,1467,"(14976,1467)",0.00042902840578740354,2
14513,1482,"(14513,1482)",0.00042786205923031894,2
15286,14516,"(15286,14516)",0.00042774543318503585,2
14823,14362,"(14823,14362)",0.0004277343804536115,2
15128,1467,"(15128,1467)",0.0004270375444441802,2
14667,14514,"(14667,14514)",0.00042532734370825286,2
15283,15437,"(15283,15437)",0.00042422485783942694,2
14979,15285,"(14979,15285)",0.00042355390449928836,2
14515,14977,"(14515,14977)",0.00042288681462994323,2
1513,14971,"(1513,14971)",0.000422836370192498,2
15439,14971,"(15439,14971)",0.0004152001782542425,2
14822,1482,"(14822,1482)",0.00041492460628700487,2
14819,14822,"(14819,14822)",0.00041385738014857967,2
14975,14974,"(14975,14974)",0.0004134128396788264,2
14824,15286,"(14824,15286)",0.00041232239241493595,2
14823,15593,"(14823,15593)",0.0004115672721594053,2
15285,14971,"(15285,14971)",0.00041032311209458544,2
15285,15284,"(15285,15284)",0.0004101700341081648,2
1513,15439,"(1513,15439)",0.0004097842007431386,2
14977,14514,"(14977,14514)",0.00040975505373074054,2
1482,14668,"(1482,14668)",0.00040776134294290164,2
14976,14979,"(14976,14979)",0.00040728298322949546,2
15128,15131,"(15128,15131)",0.0004056278365356449,2
15285,15132,"(15285,15132)",0.0004055795859819338,2
14667,1467,"(14667,1467)",0.0004044711099685576,2
14824,1497,"(14824,1497)",0.0004043160781036007,2
14821,14822,"(14821,14822)",0.0004041135977915966,2
15284,14823,"(15284,14823)",0.0004040695778991697,2
14976,15129,"(14976,15129)",0.0004033423422908701,2
1482,14975,"(1482,14975)",0.0004016582723064199,2
14973,14513,"(14973,14513)",0.0004015976290573725,2
15439,14822,"(15439,14822)",0.0004011288303332899,2
14668,15285,"(14668,15285)",0.0004000411452834904,2
14667,14824,"(14667,14824)",0.0003986518005720653,2
15129,15128,"(15129,15128)",0.0003976028217359091,2
14515,14825,"(14515,14825)",0.0003971941044011774,2
14971,15128,"(14971,15128)",0.00039704531154928475,2
14668,14825,"(14668,14825)",0.0003970236978247895,2
14667,14977,"(14667,14977)",0.0003966613017422573,2
14822,17752,"(14822,17752)",0.0003963982468171241,2
1513,14978,"(1513,14978)",0.00039622826040325483,2
14822,14825,"(14822,14825)",0.00039528101893384086,2
1467,15129,"(1467,15129)",0.0003950528214897735,2
14971,14819,"(14971,14819)",0.0003934924536412409,2
14979,14971,"(14979,14971)",0.00039251448063376565,2
15131,14819,"(15131,14819)",0.00039180986189177487,2
15439,1467,"(15439,1467)",0.0003904126745236673,2
14516,15128,"(14516,15128)",0.00038953168000675667,2
14819,14668,"(14819,14668)",0.0003892586486322882,2
19923,19923,"(19923,19923)",0.0003883927699317602,2
15285,15898,"(15285,15898)",0.00038798257181102457,2
